Text,Date,Favorites,Retweets,Tweet ID
"McAllen, Texas- 8 miles from 
U.S. - Mexico border. #Trump2016 
Video: http://bit.ly/1tyCnlcTrumpSupporters …pic.twitter.com/dKBTP1QjH3",2016-06-16 12:50:00,9402,3640,743485792585146368
"""@realericjallen: @realDonaldTrump is a Common Sense Conservative! President Trump=Competence, Safety, Unity, & US JOBS, JOBS, JOB.",2016-06-15 22:36:46,15356,4848,743271067238674432
I will be interviewed on @greta at 7:00 P.M.  @FoxNews,2016-06-15 18:49:53,9288,2062,743213971122044928
Finally an accurate story from the Washington Post!https://www.washingtonpost.com/blogs/erik-wemple/wp/2016/06/15/the-trump-effect-cable-news-viewership-and-profits-surge-in-2015/?wpisrc=nl_popns&wpmm=1 …,2016-06-15 17:25:14,10949,3659,743192668017205249
"Join me in Dallas, Texas on Thursday!
#AmericaFirst #Trump2016
http://bit.ly/1S5DugkDALLAS pic.twitter.com/c7sCbHDAQh",2016-06-15 16:52:45,12759,4498,743184492907610112
"Thank you Atlanta, Georgia! Will be back soon! #AmericaFirstpic.twitter.com/cVJvfcoGOt",2016-06-15 16:04:47,14529,3767,743172421654568960
"I will be meeting with the NRA, who has endorsed me, about not allowing people on the terrorist watch list, or the no fly list, to buy guns.",2016-06-15 09:50:31,47909,14228,743078235408195584
The press is so totally biased that we have no choice but to take our tough but fair and smart message directly to the people!,2016-06-15 09:44:14,27691,8933,743076652662431744
"An: Media fell all over themselves criticizing what DonaldTrump ""may have insinuated about @POTUS."" But he's right:http://bit.ly/1tpAFlM ",2016-06-15 09:38:17,14568,7984,743075154507489280
"Thank you Greensboro, North Carolina! Will be back soon! #AmericaFirstpic.twitter.com/R29WMGNLGG",2016-06-14 22:40:32,18282,5018,742909628338601985
"TONIGHT! NORTH CAROLINA:
http://bit.ly/1Xg2j0yGREENSBORO …

WEDNESDAY! GEORGIA:
http://bit.ly/1UMAzxeATLANTA 

SATURDAY! NEVADA:
http://bit.ly/1UiavupVEGAS ",2016-06-14 14:28:48,9769,3345,742785878679007232
HAPPY 241st BIRTHDAY to the @USArmy! THANK YOU!pic.twitter.com/mXsxkfcstC,2016-06-14 14:09:57,36032,10380,742781133197299712
Thank you to the LGBT community! I will fight for you while Hillary brings in more people that will threaten your freedoms and beliefs.,2016-06-14 13:31:58,52011,18232,742771576039460864
AMERICA FIRST!,2016-06-14 08:28:16,48737,21237,742695148241313792
"American must now get very tough, very smart and very vigilant. We cannot admit people into our country without extraordinary screening.",2016-06-14 08:26:49,43793,14958,742694780933656576
"Join me in Atlanta on Wednesday- at noon! #Trump2016
Tickets: http://bit.ly/1UMAzxeATLANTA pic.twitter.com/cyARlHSEFU",2016-06-13 20:20:57,12634,4207,742512112614944768
Crooked Hillary says we must call on Saudi Arabia and other countries to stop funding hate. I am calling on- cont'd: https://www.facebook.com/DonaldTrump/posts/10157164335365725 …,2016-06-13 17:35:30,15868,6239,742470476824477696
Saudi Arabia and many of the countries that gave vast amounts of money to the Clinton Foundation- cont'd: https://www.facebook.com/DonaldTrump/posts/10157164318560725 …,2016-06-13 17:32:44,15285,7084,742469778560929793
"I thought people weren’t celebrating? They were cheering all over, even this savage from Orlando. I was right.http://nypost.com/2016/06/13/orlando-killer-cheered-911-attacks-former-classmates-say/ …",2016-06-13 17:12:21,20604,9828,742464647878561794
"In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror.",2016-06-13 17:10:26,39302,13286,742464168482201602
"Based on the incredibly inaccurate coverage and reporting of the record setting Trump campaign, we are hereby:  https://www.facebook.com/DonaldTrump/posts/10157164117925725 …",2016-06-13 16:38:59,13536,4581,742456254837215232
"I am no fan of President Obama, but to show you how dishonest the phony Washington Post is: https://www.facebook.com/DonaldTrump/posts/10157164046265725 …",2016-06-13 16:35:11,12006,4102,742455297059475456
"TERRORISM, IMMIGRATION, AND NATIONAL SECURITY SPEECH- TRANSCRIPT: http://bit.ly/1OlXbfwNHSpeech pic.twitter.com/T7yHSdCeU8",2016-06-13 15:26:07,17536,7881,742437914731286530
"Congratulations to the 2016 #StanleyCup Champions, Pittsburgh @Penguins!",2016-06-13 14:08:38,22062,7421,742418415047090176
"I am watching @FoxNews and how fairly they are treating me and my words, and @CNN, and the total distortion of my words and what I am saying",2016-06-13 11:08:20,27186,8014,742373042140123137
"I will be going to New Hampshire today, home of my first primary victory, to discuss terror and the horrible events of yesterday. 2:30 P.M.",2016-06-13 11:03:29,17569,4569,742371820867878913
I have been hitting Obama and Crooked Hillary hard on not using the term Radical Islamic Terror. Hillary just broke-said she would now use!,2016-06-13 10:59:25,32851,9877,742370798850199552
What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough,2016-06-12 16:47:36,73687,28562,742096033207844864
"""@WandaWalls20: @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble.",2016-06-12 15:02:42,31626,9534,742069634652835841
"Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade.",2016-06-12 14:52:13,35473,16985,742066996767031296
Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!,2016-06-12 13:58:00,91287,39269,742053354189299712
"Appreciate the congrats for being right on radical Islamic terrorism, I don't want congrats, I want toughness & vigilance. We must be smart!",2016-06-12 12:43:17,74069,27821,742034549232766976
"Horrific incident in FL. Praying for all the victims & their families. When will this stop? When will we get tough, smart & vigilant?",2016-06-12 11:45:19,79593,30572,742019961946791939
Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!,2016-06-12 09:39:47,28055,7474,741988371174699009
Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.,2016-06-12 08:07:22,27116,9582,741965111968075776
"Goofy Elizabeth Warren, sometimes referred to as Pocahontas, pretended to be a Native American in order to advance her career. Very racist!",2016-06-11 19:28:13,37495,12388,741774067368402945
Riley Rone was a great young man. We will miss him dearly.pic.twitter.com/R0tm44nMao,2016-06-11 18:35:57,21246,7032,741760911044685824
"Join me on Tuesday- in Greensboro, North Carolina! #Trump2016 #AmericaFirst http://bit.ly/1Xg2j0YNC ",2016-06-11 18:35:53,8288,2605,741760896775663616
"Thank you Pittsburgh, Pennsylvania! Will be back soon! #AmericaFirstpic.twitter.com/ttLMgInkdA",2016-06-11 18:10:40,14731,4168,741754548004458496
Thank you to our amazing law enforcement officers! #AmericaFirstpic.twitter.com/qWaTT9jsQD,2016-06-11 17:32:24,18790,6438,741744918205501441
"Thank you Tampa, Florida!
#AmericaFirst #TrumpTrainpic.twitter.com/fY4QVoSSfj",2016-06-11 17:29:46,11617,3483,741744258655387648
"Sad case- @USATODAY did article saying I don't pay bills- false, only don't pay when work is shoddy, bad, or not done! They should do same!",2016-06-11 14:21:15,17717,5288,741696814194274304
"In Tampa, Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain!pic.twitter.com/04qqpGylT7",2016-06-11 10:58:18,20639,5331,741645740884303872
"Don King, and so many other African Americans who know me well and endorsed me, would not have done so if they thought I was a racist!",2016-06-11 08:00:26,28939,9829,741600981251657728
Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is,2016-06-11 07:18:19,34187,10974,741590381503086592
"Thank you Richmond, Virginia! 
#Trump2016pic.twitter.com/SxU4yzCLQf",2016-06-11 00:30:44,14550,4324,741487809576439811
"Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values.
#RTM2016 #Trump2016pic.twitter.com/Ye6IhOW6ZM",2016-06-10 17:24:38,14951,4329,741380579313098752
"Heading to Richmond, Virginia now. Join me tonight! #Trump2016
Tickets: http://bit.ly/24CqaabVIRGINIA ",2016-06-10 16:39:41,9156,2436,741369263525662721
#FlashbackFriday #CrookedHillarypic.twitter.com/pvrBb7v4NG,2016-06-10 15:27:13,22287,11281,741351028273086464
I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad!https://amp.twimg.com/v/00d3ec5a-8ed2-4ad1-b5bb-df95de668bae …,2016-06-10 12:49:14,44930,26015,741311272818475008
"2004 VIDEO:
Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016http://truthfeed.com/shock-video-2004-elizabeth-warren-describes-hillary-as-a-corporate-donor-puppet/6677/ …",2016-06-10 12:12:13,19281,9953,741301954324910080
Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.,2016-06-10 11:55:55,11196,2606,741297855168716801
"""Donald Trump Plans To Continue GOP
Legacy Of Leading On Women’s, Civil Rights Against Racist, Sexist Democrats""http://www.breitbart.com/2016-presidential-race/2016/06/10/exclusive-donald-trump-plans-continue-gop-legacy-leading-womens-civil-rights-racist-sexist-democrats/ …",2016-06-10 11:36:17,10677,4099,741292912894431232
"The great boxing promoter, Don King, just endorsed me. Nice!",2016-06-10 11:10:22,19545,5362,741286391200505857
"Join me! 
6/10: Richmond, VA - 8pm
6/11: Tampa, FL - 11am
6/11: Pittsburgh, PA - 3pm
6/13: Portsmouth, NH - 2:30pm
https://www.donaldjtrump.com/schedule ",2016-06-10 09:13:42,8971,3201,741257031722622976
"""@Ausbiz:  RECORD 14 million primary votes/beat 16 opponents/financed own campaign. You will be a great POTUS & #MakeAmericaGreatAgain""",2016-06-10 08:23:53,11475,3465,741244493127618560
"""@FoxNews: .@JamesRosenFNC: ""Never before has a president endorsed someone under investigation by @TheJusticeDept.""pic.twitter.com/fX5bs8fzac",2016-06-10 08:20:01,28958,14125,741243519822626816
"Pocahontas is at it again! Goofy Elizabeth Warren, one of the least productive U.S. Senators, has a nasty mouth. Hope she is V.P. choice.",2016-06-10 08:07:49,29801,9701,741240449906663424
"""@FreemarketSara: Trump's Historic 13 Million Primary Votes - A Record ... Congratulations @realDonaldTrump pic.twitter.com/zdOEle8wOL""",2016-06-09 22:31:06,19980,7306,741095312601812992
"Join me! #Trump2016

6/10: Richmond
http://bit.ly/24CqaabVIRGINIA 

6/11: Tampa
http://bit.ly/218EcgcFLORIDA 

6/11: Pittsburgh
http://bit.ly/1tlGuksPENNSYLVANIA …",2016-06-09 22:29:27,9029,3377,741094899664093184
"Thank you Roseanne, very much appreciated.http://thehill.com/blogs/blog-briefing-room/news/282864-roseanne-barr-we-would-be-so-lucky-if-trump-won …",2016-06-09 17:15:11,21366,7075,741015811960229893
"How long did it take your staff of 823 people to think that up--and where are your 33,000 emails that you deleted?https://twitter.com/hillaryclinton/status/740973710593654784 …",2016-06-09 16:40:32,291140,169943,741007091947556864
"A message of condolences and support regarding the terrorist attacks in Tel Aviv: 
http://bit.ly/1YgDnwmTelAvivMessage …",2016-06-09 15:26:49,15652,5029,740988538464948224
Obama just endorsed Crooked Hillary. He wants four more years of Obama—but nobody else does!,2016-06-09 14:22:21,83258,36142,740972317191352320
"Crooked Hillary Clinton will be a disaster on jobs, the economy, trade, healthcare, the military, guns and just about all else. Obama plus!",2016-06-09 08:29:24,34434,12327,740883494117728256
"As expected, the media is very much against me. Their dishonesty is amazing but, just like our big wins in the primaries, we will win!",2016-06-09 08:11:55,33644,9683,740879092141182976
"""@KathyCeurter: @realDonaldTrump please Mr.Trump make @SenatorJeffSessions your VP. He is a perfect running mate.""  He is a great guy!",2016-06-08 21:49:25,10515,3089,740722436065353728
"Bernie Sanders must really dislike Crooked Hillary after the way she played him. Many of his supporters, because of trade, will come to me.",2016-06-08 21:46:03,24898,7516,740721589709328385
"""@mabynshingleton: JohnKasich, the VOTERS have spoken.We want @realDonaldTrump. You AGREED to support NOMINEE. Get on board or leave @GOP""",2016-06-08 21:00:03,13146,4130,740710011136028672
"""@Dale_Dangler: @realDonaldTrump You will be the greatest president the world has ever seen""  Thanks.",2016-06-08 20:56:58,11372,2989,740709235927977989
"I would have had many millions of votes more than Crooked Hillary Clinton except for the fact that I had 16 opponents, she had one!",2016-06-08 20:54:44,21858,5978,740708673694076928
"""@nauthizjane: @realDonaldTrump Congratulations Mr. Trump.""  Thank you!",2016-06-08 20:49:22,8260,1757,740707325590274049
"""@setfire2flames: Senator Sanders spent more than @realDonaldTrump yet lost.""",2016-06-08 20:49:01,7699,2040,740707234968113152
"MAKE AMERICA GREAT AGAIN!
#AmericaFirst #Trump2016https://amp.twimg.com/v/8e763c35-d35d-4c6b-bf41-a527ab4cfb64 …",2016-06-08 16:27:28,18939,7758,740641413335908352
